tau,x0,x1,x2,v0,v1,v2,eps,phi,K,zone,dwell
0.0,0.6888437030500962,0.515908805880605,-0.15885683833831,0.0,0.0,0.0,1.0,0.0,0.49479498229261987,U,1
0.05,0.6888265869828466,0.5158994825513405,-0.15885396753153513,-0.00034232134499267985,-0.0001864665852890912,5.7416135497423415e-05,0.9876301254426845,0.0,0.4947948270417336,U,2
0.1,0.6887923547729087,0.5158808357832565,-0.15884822588425146,-0.0006846441987576335,-0.00037293536168103714,0.00011483294567321556,0.975413268515194,0.0,0.49479451653610634,F,0
0.15000000000000002,0.68874100626947,0.5158528653572679,-0.1588396133289992,-0.0010269700687737249,-0.0005594085197707654,0.00017225110504476282,0.9633475400997471,0.0,0.49479405076803185,F,1
0.2,0.6886725412464738,0.5158155709448103,-0.15882812976460792,-0.0013693004599246716,-0.0007458882491526153,0.00022967128782552804,0.9514310743081628,0.0,0.4947934297259587,F,2
0.25,0.6885869594028134,0.5157689521079155,-0.1588137750562199,-0.001711636873207023,-0.000932376737895757,0.0002870941677599048,0.939662028198043,0.0,0.4947926533945001,F,3
0.3,0.6884842603625918,0.5157130082993129,-0.1587965490353216,-0.0020539808044339747,-0.0011188761720515306,0.00034452041796639854,0.9280385814923888,0.0,0.4947917217544465,F,3
0.35,0.6883644436754452,0.5156477388625554,-0.15877645149978192,-0.002396333742932244,-0.0013053887351496818,0.00040195071079329736,0.9165589363026095,0.0,0.49479063478278174,F,3
0.39999999999999997,0.6882275088169331,0.5155731430321714,-0.15875348221389946,-0.0027386971702444973,-0.001491916607680721,0.0004593857176493632,0.9052213168548846,0.0,0.49478939245270237,F,3
0.44999999999999996,0.6880734551889915,0.5154892199338418,-0.1587276409084569,-0.003081072558830389,-0.0016784619665921596,0.0005168261088511761,0.8940239692198381,0.0,0.49478799473364,F,3
0.49999999999999994,0.6879022821204537,0.5153959685846023,-0.15869892728078322,-0.0034234613707564976,-0.0018650269847875212,0.000574272553473254,0.8829651610454857,0.0,0.49478644159128715,F,3
0.5499999999999999,0.6877139888676339,0.5152933878930724,-0.1586673409948242,-0.0037658650563959783,-0.002051613830598986,0.0006317257191801318,0.8720431812934164,0.0,0.49478473298762626,F,3
0.6,0.6875085746149779,0.5151814766597078,-0.1586328816812204,-0.004108285053119887,-0.002238224667291955,0.0006891862720764808,0.8612563399781679,0.0,0.4947828688809619,F,3
0.65,0.6872860384757786,0.5150602335770808,-0.15859554893739286,-0.004450722783985728,-0.0024248616525404665,0.0007466548765502901,0.85060296790976,0.0,0.49478084922595605,F,3
0.7000000000000001,0.6870463794929575,0.5149296572301847,-0.15855534232763774,-0.004793179656421842,-0.0026115269379206607,0.0008041321951021696,0.8400814164393472,0.0,0.49477867397366737,F,3
0.7500000000000001,0.6867895966399119,0.5147897460967655,-0.1585122613832277,-0.005135657060913179,-0.002798222668383421,0.0008616188882010212,0.8296900572079526,0.0,0.4947763430715929,F,3
0.8000000000000002,0.686515688821428,0.5146404985476783,-0.158466305602522,-0.005478156369678744,-0.0029849509817436726,0.0009191156141133416,0.8194272818982473,0.0,0.4947738564637135,F,3
0.8500000000000002,0.6862246548746608,0.5144819128472707,-0.1584174744510844,-0.005820678935344881,-0.003171714008151638,0.000976623028751955,0.809291501989338,0.0,0.494771214090543,F,3
0.9000000000000002,0.6859164935701798,0.5143139871537917,-0.15836576736180927,-0.0061632260896185564,-0.0033585138695793604,0.0010341417855025403,0.7992811485145274,0.0,0.4947684158891795,F,3
0.9500000000000003,0.6855912036130821,0.5141367195198275,-0.1583111837350556,-0.006505799141953705,-0.003545352679283631,0.001091672535073751,0.789394671822012,0.0,0.4947654617933617,F,3
1.0000000000000002,0.6852487836441713,0.5139501078927635,-0.15825372293878925,-0.006848399378216186,-0.003732232541280023,0.0011492159253265188,0.779630541338481,0.0,0.4947623517335271,F,3
1.0500000000000003,0.6848892322412043,0.5137541501152729,-0.15819338430873353,-0.007191028059339022,-0.003919155549812758,0.0012067726011144586,0.7699872453355833,0.0,0.49475908563687443,F,3
1.1000000000000003,0.6845125479202057,0.513548843925832,-0.15813016714852773,-0.007533686419974872,-0.004106123788819027,0.0012643432041159475,0.760463290699226,0.0,0.4947556634274295,F,3
1.1500000000000004,0.6841187291368489,0.5133341869592626,-0.15806407072989428,-0.007876375667136004,-0.00429313933138914,0.001321928372668979,0.7510572027016735,0.0,0.49475208502611395,F,3
1.2000000000000004,0.6837077742879064,0.5131101767473014,-0.15799509429281383,-0.008219096978849538,-0.004480204239223906,0.0013795287416087931,0.7417675247764102,0.0,0.49474835035081827,F,3
1.2500000000000004,0.6832796817127673,0.5128768107191966,-0.15792323704570926,-0.00856185150278077,-0.004667320562096178,0.0014371449420916282,0.7325928182957367,0.0,0.49474445931647754,F,3
