C0,tau0,tau_eff,HRV_mod,Delta_phi,C,F_res
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.35757575757575755,0.0360423876628602,0.08629349728896557
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.3722222222222222,0.0360423876628602,0.0828979594037824
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.3868686868686868,0.0360423876628602,0.07975952490938333
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.4015151515151515,0.0360423876628602,0.0768500579630033
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.4161616161616161,0.0360423876628602,0.07414538359294616
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.43080808080808075,0.0360423876628602,0.07162461439693743
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.44545454545454544,0.0360423876628602,0.06926961006869346
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.46010101010101007,0.0360423876628602,0.06706454015432231
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.4747474747474747,0.0360423876628602,0.064995527745306
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.4893939393939393,0.0360423876628602,0.06305035715230921
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.5040404040404041,0.0360423876628602,0.06121823254567898
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.5186868686868686,0.0360423876628602,0.05948957748840081
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.5333333333333333,0.0360423876628602,0.05785586750055647
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.547979797979798,0.0360423876628602,0.056309489475195956
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.5626262626262626,0.0360423876628602,0.05484362305259212
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.5772727272727273,0.0360423876628602,0.053452140053007545
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.591919191919192,0.0360423876628602,0.05212951884009183
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.6065656565656565,0.0360423876628602,0.050870771091246984
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.6212121212121212,0.0360423876628602,0.04967137892730701
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.6358585858585859,0.0360423876628602,0.048527240731205415
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.6505050505050505,0.0360423876628602,0.04743462428617051
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.6651515151515152,0.0360423876628602,0.04639012610522978
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.6797979797979798,0.0360423876628602,0.04539063601826718
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.6944444444444444,0.0360423876628602,0.044433306240427364
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.7090909090909091,0.0360423876628602,0.04351552427392281
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.7237373737373737,0.0360423876628602,0.04263488910020072
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.7383838383838384,0.0360423876628602,0.04178919020560029
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.753030303030303,0.0360423876628602,0.04097638905472007
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.7676767676767676,0.0360423876628602,0.040194602684597125
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.7823232323232323,0.0360423876628602,0.039442089141760894
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.796969696969697,0.0360423876628602,0.03871723452508721
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.8116161616161616,0.0360423876628602,0.038018541431604
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.8262626262626263,0.0360423876628602,0.03734461863116603
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.8409090909090909,0.0360423876628602,0.03669417182017275
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.8555555555555555,0.0360423876628602,0.036065995325022214
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.8702020202020202,0.0360423876628602,0.03545896464340547
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.8848484848484849,0.0360423876628602,0.0348720297263628
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.8994949494949495,0.0360423876628602,0.03430420891666908
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.9141414141414141,0.0360423876628602,0.03375458346993791
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.9287878787878787,0.0360423876628602,0.03322229259412052
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.9434343434343434,0.0360423876628602,0.03270652895106404
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.9580808080808081,0.0360423876628602,0.032206534570684044
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.9727272727272727,0.0360423876628602,0.03172159713426149
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,0.9873737373737373,0.0360423876628602,0.03125104658853587
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.002020202020202,0.0360423876628602,0.030794252056747795
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.0166666666666666,0.0360423876628602,0.03035061901668536
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.0313131313131312,0.0360423876628602,0.02991958671919081
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.045959595959596,0.0360423876628602,0.029500625823557516
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.0606060606060606,0.0360423876628602,0.02909323622885125
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.0752525252525251,0.0360423876628602,0.028696945082474227
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.08989898989899,0.0360423876628602,0.028311304949299176
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.1045454545454545,0.0360423876628602,0.027935892126468964
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.119191919191919,0.0360423876628602,0.027570305090517885
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.1338383838383839,0.0360423876628602,0.02721416306484972
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.1484848484848484,0.0360423876628602,0.02686710469682833
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.163131313131313,0.0360423876628602,0.026528786834818772
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.1777777777777778,0.0360423876628602,0.026198883396478398
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.1924242424242424,0.0360423876628602,0.02587708432045219
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.207070707070707,0.0360423876628602,0.02556309459438813
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.2217171717171718,0.0360423876628602,0.02525663335286797
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.2363636363636363,0.0360423876628602,0.024957433039455728
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.251010101010101,0.0360423876628602,0.024665238627609054
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.2656565656565657,0.0360423876628602,0.024379806895685405
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.2803030303030303,0.0360423876628602,0.024100905751711095
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.2949494949494949,0.0360423876628602,0.023828313603973333
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.3095959595959596,0.0360423876628602,0.023561818773847904
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.3242424242424242,0.0360423876628602,0.023301218947592534
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.3388888888888888,0.0360423876628602,0.02304632066412208
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.3535353535353536,0.0360423876628602,0.022796938836040156
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.3681818181818182,0.0360423876628602,0.022552896301435078
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.3828282828282827,0.0360423876628602,0.022314023404159104
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.3974747474747473,0.0360423876628602,0.022080157600501492
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.412121212121212,0.0360423876628602,0.02185114309033892
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.4267676767676767,0.0360423876628602,0.02162683047100447
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.4414141414141413,0.0360423876628602,0.021407076412259154
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.456060606060606,0.0360423876628602,0.021191743350880202
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.4707070707070706,0.0360423876628602,0.020980699203498498
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.4853535353535352,0.0360423876628602,0.02077381709642558
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.3,1.5,0.0360423876628602,0.020570975111308964
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.05,0.03810541995332695,0.652453149995052
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.06464646464646465,0.03810541995332695,0.5046317331992981
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.07929292929292929,0.03810541995332695,0.41141950222617935
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.09393939393939393,0.03810541995332695,0.347273450803818
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.10858585858585859,0.03810541995332695,0.30043191557911697
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.12323232323232323,0.03810541995332695,0.2647248436455334
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.13787878787878788,0.03810541995332695,0.23660388955864523
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.1525252525252525,0.03810541995332695,0.2138836485083118
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.16717171717171717,0.03810541995332695,0.19514459773265908
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.18181818181818182,0.03810541995332695,0.1794246162486393
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.19646464646464645,0.03810541995332695,0.16604848804501324
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.21111111111111108,0.03810541995332695,0.15452837763040708
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.22575757575757577,0.03810541995332695,0.14450304664319943
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.2404040404040404,0.03810541995332695,0.13569928959981123
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.255050505050505,0.03810541995332695,0.1279066571277429
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.26969696969696966,0.03810541995332695,0.1209604154485209
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.28434343434343434,0.03810541995332695,0.11472977237923651
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.298989898989899,0.03810541995332695,0.10910956393498338
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.3136363636363636,0.03810541995332695,0.10401427028906628
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.32828282828282823,0.03810541995332695,0.09937363361463102
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.3429292929292929,0.03810541995332695,0.09512939889471304
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.35757575757575755,0.03810541995332695,0.09123285571964711
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.3722222222222222,0.03810541995332695,0.08764296044709656
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.3868686868686868,0.03810541995332695,0.08432488492103153
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.4015151515151515,0.03810541995332695,0.08124888282957252
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.4161616161616161,0.03810541995332695,0.07838939544843465
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.43080808080808075,0.03810541995332695,0.07572433980012915
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.44545454545454544,0.03810541995332695,0.07323453724434259
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.46010101010101007,0.03810541995332695,0.07090325120692662
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.4747474747474747,0.03810541995332695,0.0687158104782023
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.4893939393939393,0.03810541995332695,0.06665930015429325
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.5040404040404041,0.03810541995332695,0.06472230646243501
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.5186868686868686,0.03810541995332695,0.06289470481938672
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.5333333333333333,0.03810541995332695,0.06116748281203613
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.547979797979798,0.03810541995332695,0.05953259156636881
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.5626262626262626,0.03810541995332695,0.05798282033169672
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.5772727272727273,0.03810541995332695,0.05651169015705174
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.591919191919192,0.03810541995332695,0.05511336335282435
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.6065656565656565,0.03810541995332695,0.05378256606953385
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.6212121212121212,0.03810541995332695,0.052514521828870044
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.6358585858585859,0.03810541995332695,0.051304894241072395
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.6505050505050505,0.03810541995332695,0.05014973746079981
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.6651515151515152,0.03810541995332695,0.04904545318869412
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.6797979797979798,0.03810541995332695,0.047988753231433985
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.6944444444444444,0.03810541995332695,0.04697662679964375
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.7090909090909091,0.03810541995332695,0.046006311858625464
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.7237373737373737,0.03810541995332695,0.04507526995778797
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.7383838383838384,0.03810541995332695,0.0441811640557525
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.753030303030303,0.03810541995332695,0.04332183893327307
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.7676767676767676,0.03810541995332695,0.04249530384836195
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.7823232323232323,0.03810541995332695,0.04169971713977415
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.796969696969697,0.03810541995332695,0.04093337252820668
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.8116161616161616,0.03810541995332695,0.04019468690075305
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.8262626262626263,0.03810541995332695,0.03948218939456611
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.8409090909090909,0.03810541995332695,0.03879451162132742
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.8555555555555555,0.03810541995332695,0.03813037889581473
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.8702020202020202,0.03810541995332695,0.03748860235026707
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.8848484848484849,0.03810541995332695,0.03686807183191218
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.8994949494949495,0.03810541995332695,0.036267749494390884
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.9141414141414141,0.03810541995332695,0.03568666400525423
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.9287878787878787,0.03810541995332695,0.03512390530152809
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.9434343434343434,0.03810541995332695,0.03457861983378488
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.9580808080808081,0.03810541995332695,0.0340500062464471
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.9727272727272727,0.03810541995332695,0.0335373114483438
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,0.9873737373737373,0.03810541995332695,0.03303982703299752
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.002020202020202,0.03810541995332695,0.03255688601285794
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.0166666666666666,0.03810541995332695,0.032087859835822234
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.0313131313131312,0.03810541995332695,0.031632155655979516
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.045959595959596,0.03810541995332695,0.03118921383366014
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.0606060606060606,0.03810541995332695,0.03075850564262388
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.0752525252525251,0.03810541995332695,0.030339531164636054
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.08989898989899,0.03810541995332695,0.02993181735380452
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.1045454545454545,0.03810541995332695,0.029534916254920055
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.119191919191919,0.03810541995332695,0.02914840336169231
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.1338383838383839,0.03810541995332695,0.028771876102231694
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.1484848484848484,0.03810541995332695,0.02840495244041783
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.163131313131313,0.03810541995332695,0.02804726958293971
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.1777777777777778,0.03810541995332695,0.027698482782808814
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.1924242424242424,0.03810541995332695,0.027358264231050464
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.207070707070707,0.03810541995332695,0.027026302029083748
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.2217171717171718,0.03810541995332695,0.026702299235018663
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.2363636363636363,0.03810541995332695,0.026385972977741073
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.251010101010101,0.03810541995332695,0.026077053633229777
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.2656565656565657,0.03810541995332695,0.025775284058064705
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.2803030303030303,0.03810541995332695,0.02548041887554641
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.2949494949494949,0.03810541995332695,0.02519222381026137
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.3095959595959596,0.03810541995332695,0.02491047506730048
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.3242424242424242,0.03810541995332695,0.024634958752673592
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.3388888888888888,0.03810541995332695,0.02436547033176543
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.3535353535353536,0.03810541995332695,0.024101814122951547
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.3681818181818182,0.03810541995332695,0.023843802823739445
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.3828282828282827,0.03810541995332695,0.023591257067023433
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.3974747474747473,0.03810541995332695,0.023344005005244004
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.412121212121212,0.03810541995332695,0.023101881920425664
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.4267676767676767,0.03810541995332695,0.022864729858233682
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.4414141414141413,0.03810541995332695,0.02263239728434133
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.456060606060606,0.03810541995332695,0.022404738761536647
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.4707070707070706,0.03810541995332695,0.02218161464612299
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.4853535353535352,0.03810541995332695,0.02196289080228159
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.31717171717171716,1.5,0.03810541995332695,0.0217484383331684
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.05,0.040168452243793694,0.6877770466508351
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.06464646464646465,0.040168452243793694,0.5319525595190053
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.07929292929292929,0.040168452243793694,0.4336938064868323
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.09393939393939393,0.040168452243793694,0.36607487966899294
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.10858585858585859,0.040168452243793694,0.31669733776015196
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.12323232323232323,0.040168452243793694,0.2790570804034126
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.13787878787878788,0.040168452243793694,0.24941365427997317
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.1525252525252525,0.040168452243793694,0.22546333648487643
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.16717171717171717,0.040168452243793694,0.20570975111308967
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.18181818181818182,0.040168452243793694,0.18913868782897966
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.19646464646464645,0.040168452243793694,0.1750383743404439
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.21111111111111108,0.040168452243793694,0.16289456368046099
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.22575757575757577,0.040168452243793694,0.1523264599964937
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.2404040404040404,0.040168452243793694,0.14304606642527873
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.255050505050505,0.040168452243793694,0.13483153983848056
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.26969696969696966,0.040168452243793694,0.12750922774987394
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.28434343434343434,0.040168452243793694,0.120941256871106
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.298989898989899,0.040168452243793694,0.11501676962573089
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.3136363636363636,0.040168452243793694,0.10964561613274186
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.32828282828282823,0.040168452243793694,0.10475373479758875
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.3429292929292929,0.040168452243793694,0.10027971666926758
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.35757575757575755,0.040168452243793694,0.09617221415032864
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.3722222222222222,0.040168452243793694,0.0923879614904107
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.3868686868686868,0.040168452243793694,0.08889024493267976
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.4015151515151515,0.040168452243793694,0.08564770769614174
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.4161616161616161,0.040168452243793694,0.08263340730392317
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.43080808080808075,0.040168452243793694,0.07982406520332086
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.44545454545454544,0.040168452243793694,0.0771994644199917
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.46010101010101007,0.040168452243793694,0.07474196225953095
0.12014129220953401,0.8561159420289856,0.8561159420289856,0.33434343434343433,0.4747474747474747,0.040168452243793694,0.0724360932110986
