tau,x0,x1,x2,v0,v1,v2,eps,phi,K,zone,dwell
1.4000000000000006,0.10000551857382023,0.07489903361305464,-0.02306264893861538,-0.6790501493779688,-0.508573933604147,0.15659831007484185,0.7568915396741396,0.0,0.49596437394783044,F,3
1.4500000000000006,0.06580299730848724,0.049283089348814646,-0.01517507681252675,-0.6840504253066598,-0.5123188852847997,0.15775144252177262,0.7475067587086173,0.0,0.4982527220358898,F,3
1.5000000000000007,0.03143596854988303,0.02354393736120262,-0.007249566994406801,-0.6873405751720841,-0.5147830397522405,0.15851019636239896,0.7381955767769475,0.0,0.4996012267528647,F,3
1.5500000000000007,-0.003009650130095881,-0.002254074469812413,0.0006940667411991647,-0.6889123735995782,-0.5159602366203007,0.1588726747121193,0.7289754913834149,0.0,0.49999634485643446,F,3
1.6000000000000008,-0.037447744684749554,-0.02804645111465292,0.008635965309952132,-0.6887618910930734,-0.5158475328968101,0.15883797137505934,0.7198633643538741,0.0,0.4994341210168733,F,3
1.6500000000000008,-0.07179221987769135,-0.05376871163170679,0.016556273965430218,-0.686889503858836,-0.5144452103410774,0.15840617310956173,0.7108752561881659,0.0,0.4979201851471904,F,3
1.7000000000000008,-0.10595721452093892,-0.0793565503696814,0.024435191935994728,-0.6832998928649514,-0.511756774759492,0.15757835941129023,0.7020262777087217,0.0,0.4954697559722339,F,3
1.7500000000000009,-0.13985731612788416,-0.1047459977317318,0.03225302192671925,-0.6780020321389044,-0.5077889472410079,0.1563565998144905,0.6933304579961608,0.0,0.4921076429925108,F,3
1.800000000000001,-0.17340777444450967,-0.12987358009945285,0.03999021936262698,-0.6710091663325102,-0.5025516473544213,0.15474394871815453,0.6848006275586755,0.0,0.4878682264068528,F,3
1.850000000000001,-0.2065247133250239,-0.1546764785169253,0.04762744125012813,-0.6623387776102847,-0.4960579683494486,0.15274443775002317,0.6764483158684418,0.0,0.48279538404375694,F,3
1.900000000000001,-0.23912534042222558,-0.1790926857381054,0.055145594534503975,-0.6520125419440335,-0.48832414442360234,0.15036306568751676,0.6682836627573053,0.0,0.47694232711793005,F,3
1.950000000000001,-0.27112815416837166,-0.20306116124494028,0.06252588383254355,-0.6400562749229222,-0.47936951013669704,0.14760578596079155,0.6603153436250463,0.0,0.47037130369724356,F,3
2.000000000000001,-0.30245314752909686,-0.2265219838486628,0.06974985842100177,-0.6264998672145036,-0.46921645207445,0.14447949176916436,0.6525505088992412,0.0,0.4631531308560877,F,3
2.0500000000000007,-0.3330220080209993,-0.24941650149276362,0.07679945836340749,-0.6113772098380488,-0.45789035288201685,0.14099199884811428,0.6449947386182807,0.0,0.4553665238873505,F,3
2.1000000000000005,-0.36275831349284926,-0.2716874778831326,0.08365705965990468,-0.5947261094369988,-0.44541952780737865,0.1371520259299439,0.6376520133170248,0.0,0.4470972033671564,F,3
