C,dphi,tau,C_cl,dphi_cl,tau_cl,F_res,F_cap,B,S,zone,phi_lock_T_cl,C_hat_cl,theta_C_cl,pi_gate_ok_cl,phi_lock_ok_cl
0.0360423876628602,0.7237373737373737,0.8561159420289856,0.0360423876628602,0.7237373737373737,0.8561159420289856,0.0426348891002007,0.0426348891002007,0.0534,0.9467,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.7383838383838384,0.8561159420289856,0.0360423876628602,0.7383838383838384,0.8561159420289856,0.0417891902056002,0.0417891902056002,0.0505,0.9496,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.753030303030303,0.8561159420289856,0.0360423876628602,0.753030303030303,0.8561159420289856,0.04097638905472,0.04097638905472,0.0477,0.9524,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.7676767676767676,0.8561159420289856,0.0360423876628602,0.7676767676767676,0.8561159420289856,0.0401946026845971,0.0401946026845971,0.0443,0.9558,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.7823232323232323,0.8561159420289856,0.0360423876628602,0.7823232323232323,0.8561159420289856,0.0394420891417608,0.0394420891417608,0.0426,0.9575,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.796969696969697,0.8561159420289856,0.0360423876628602,0.796969696969697,0.8561159420289856,0.0387172345250872,0.0387172345250872,0.0402,0.9599,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.8116161616161616,0.8561159420289856,0.0360423876628602,0.8116161616161616,0.8561159420289856,0.038018541431604,0.038018541431604,0.0379,0.9622,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.8262626262626263,0.8561159420289856,0.0360423876628602,0.8262626262626263,0.8561159420289856,0.037344618631166,0.037344618631166,0.0359,0.9642,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.8409090909090909,0.8561159420289856,0.0360423876628602,0.8409090909090909,0.8561159420289856,0.0366941718201727,0.0366941718201727,0.0338,0.9663,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.8555555555555555,0.8561159420289856,0.0360423876628602,0.8555555555555555,0.8561159420289856,0.0360659953250222,0.0360659953250222,0.0318,0.9683,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.8702020202020202,0.8561159420289856,0.0360423876628602,0.8702020202020202,0.8561159420289856,0.0354589646434054,0.0354589646434054,0.03,0.9701,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.8848484848484849,0.8561159420289856,0.0360423876628602,0.8848484848484849,0.8561159420289856,0.0348720297263628,0.0348720297263628,0.0283,0.9718,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.8994949494949495,0.8561159420289856,0.0360423876628602,0.8994949494949495,0.8561159420289856,0.034304208916669,0.034304208916669,0.0265,0.9736,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.914141414141414,0.8561159420289856,0.0360423876628602,0.914141414141414,0.8561159420289856,0.0337545834699379,0.0337545834699379,0.025,0.9751,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.9287878787878788,0.8561159420289856,0.0360423876628602,0.9287878787878788,0.8561159420289856,0.0332222925941205,0.0332222925941205,0.0235,0.9766,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.9434343434343434,0.8561159420289856,0.0360423876628602,0.9434343434343434,0.8561159420289856,0.032706528951064,0.032706528951064,0.0221,0.978,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.958080808080808,0.8561159420289856,0.0360423876628602,0.958080808080808,0.8561159420289856,0.032206534570684,0.032206534570684,0.0208,0.9793,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.9727272727272728,0.8561159420289856,0.0360423876628602,0.9727272727272728,0.8561159420289856,0.0317215971342614,0.0317215971342614,0.0194,0.9807,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,0.9873737373737372,0.8561159420289856,0.0360423876628602,0.9873737373737372,0.8561159420289856,0.0312510465885358,0.0312510465885358,0.0182,0.9819,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.002020202020202,0.8561159420289856,0.0360423876628602,1.002020202020202,0.8561159420289856,0.0307942520567477,0.0307942520567477,0.0171,0.983,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.0166666666666666,0.8561159420289856,0.0360423876628602,1.0166666666666666,0.8561159420289856,0.0303506190166853,0.0303506190166853,0.0162,0.9839,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.0313131313131312,0.8561159420289856,0.0360423876628602,1.0313131313131312,0.8561159420289856,0.0299195867191908,0.0299195867191908,0.0145,0.9856,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.045959595959596,0.8561159420289856,0.0360423876628602,1.045959595959596,0.8561159420289856,0.0295006258235575,0.0295006258235575,0.0137,0.9864,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.0606060606060606,0.8561159420289856,0.0360423876628602,1.0606060606060606,0.8561159420289856,0.0290932362288512,0.0290932362288512,0.0128,0.9873,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.0752525252525251,0.8561159420289856,0.0360423876628602,1.0752525252525251,0.8561159420289856,0.0286969450824742,0.0286969450824742,0.0118,0.9883,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.08989898989899,0.8561159420289856,0.0360423876628602,1.08989898989899,0.8561159420289856,0.0283113049492991,0.0283113049492991,0.011,0.9891,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.1045454545454545,0.8561159420289856,0.0360423876628602,1.1045454545454545,0.8561159420289856,0.0279358921264689,0.0279358921264689,0.0103,0.9898,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.119191919191919,0.8561159420289856,0.0360423876628602,1.119191919191919,0.8561159420289856,0.0275703050905178,0.0275703050905178,0.0094,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.133838383838384,0.8561159420289856,0.0360423876628602,1.133838383838384,0.8561159420289856,0.0272141630648497,0.0272141630648497,0.0087,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.1484848484848484,0.8561159420289856,0.0360423876628602,1.1484848484848484,0.8561159420289856,0.0268671046968283,0.0268671046968283,0.0081,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.163131313131313,0.8561159420289856,0.0360423876628602,1.163131313131313,0.8561159420289856,0.0265287868348187,0.0265287868348187,0.0073,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.1777777777777778,0.8561159420289856,0.0360423876628602,1.1777777777777778,0.8561159420289856,0.0261988833964783,0.0261988833964783,0.0067,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.1924242424242424,0.8561159420289856,0.0360423876628602,1.1924242424242424,0.8561159420289856,0.0258770843204521,0.0258770843204521,0.0062,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.207070707070707,0.8561159420289856,0.0360423876628602,1.207070707070707,0.8561159420289856,0.0255630945943881,0.0255630945943881,0.0056,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.2217171717171718,0.8561159420289856,0.0360423876628602,1.2217171717171718,0.8561159420289856,0.0252566333528679,0.0252566333528679,0.005,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.2363636363636363,0.8561159420289856,0.0360423876628602,1.2363636363636363,0.8561159420289856,0.0249574330394557,0.0249574330394557,0.0046,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.251010101010101,0.8561159420289856,0.0360423876628602,1.251010101010101,0.8561159420289856,0.024665238627609,0.024665238627609,0.0042,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.2656565656565657,0.8561159420289856,0.0360423876628602,1.2656565656565657,0.8561159420289856,0.0243798068956854,0.0243798068956854,0.0038,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.2803030303030305,0.8561159420289856,0.0360423876628602,1.2803030303030305,0.8561159420289856,0.024100905751711,0.024100905751711,0.0031,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.2949494949494949,0.8561159420289856,0.0360423876628602,1.2949494949494949,0.8561159420289856,0.0238283136039733,0.0238283136039733,0.0028,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.3095959595959596,0.8561159420289856,0.0360423876628602,1.3095959595959596,0.8561159420289856,0.0235618187738479,0.0235618187738479,0.0025,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.3242424242424242,0.8561159420289856,0.0360423876628602,1.3242424242424242,0.8561159420289856,0.0233012189475925,0.0233012189475925,0.0022,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.3388888888888888,0.8561159420289856,0.0360423876628602,1.3388888888888888,0.8561159420289856,0.023046320664122,0.023046320664122,0.0019,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.3535353535353536,0.8561159420289856,0.0360423876628602,1.3535353535353536,0.8561159420289856,0.0227969388360401,0.0227969388360401,0.0016,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.3681818181818182,0.8561159420289856,0.0360423876628602,1.3681818181818182,0.8561159420289856,0.022552896301435,0.022552896301435,0.0014,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.3828282828282827,0.8561159420289856,0.0360423876628602,1.3828282828282827,0.8561159420289856,0.0223140234041591,0.0223140234041591,0.0012,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.397474747474747,0.8561159420289856,0.0360423876628602,1.397474747474747,0.8561159420289856,0.0220801576005014,0.0220801576005014,0.001,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.412121212121212,0.8561159420289856,0.0360423876628602,1.412121212121212,0.8561159420289856,0.0218511430903389,0.0218511430903389,0.0008,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.426767676767677,0.8561159420289856,0.0360423876628602,1.426767676767677,0.8561159420289856,0.0216268304710044,0.0216268304710044,0.0006,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.4414141414141413,0.8561159420289856,0.0360423876628602,1.4414141414141413,0.8561159420289856,0.0214070764122591,0.0214070764122591,0.0005,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.456060606060606,0.8561159420289856,0.0360423876628602,1.456060606060606,0.8561159420289856,0.0211917433508802,0.0211917433508802,0.0004,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.4707070707070706,0.8561159420289856,0.0360423876628602,1.4707070707070706,0.8561159420289856,0.0209806992034984,0.0209806992034984,0.0003,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.4853535353535352,0.8561159420289856,0.0360423876628602,1.4853535353535352,0.8561159420289856,0.0207738170964255,0.0207738170964255,0.0002,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0360423876628602,1.5,0.8561159420289856,0.0360423876628602,1.5,0.8561159420289856,0.0205709751113089,0.0205709751113089,0.0001,0.99505,fragmentiert,2.5683478260869568,0.0,0.62,False,True
0.0381054199533269,0.05,0.8561159420289856,0.0381054199533269,0.05,0.8561159420289856,0.6524531499950512,0.6524531499950512,0.9054,0.0947,kohärent,2.5683478260869568,0.0031032915340092463,0.62,False,True
0.0381054199533269,0.0646464646464646,0.8561159420289856,0.0381054199533269,0.0646464646464646,0.8561159420289856,0.5046317331992978,0.5046317331992978,0.8692,0.1309,kohärent,2.5683478260869568,0.0031006842556685343,0.62,False,True
0.0381054199533269,0.0792929292929292,0.8561159420289856,0.0381054199533269,0.0792929292929292,0.8561159420289856,0.4114195022261792,0.4114195022261792,0.8329,0.1672,kohärent,2.5683478260869568,0.0030974118337600636,0.62,False,True
0.0381054199533269,0.0939393939393939,0.8561159420289856,0.0381054199533269,0.0939393939393939,0.8561159420289856,0.3472734508038176,0.3472734508038176,0.7966,0.2035,regulativ,2.5683478260869568,0.0030934749702677218,0.62,False,True
0.0381054199533269,0.1085858585858585,0.8561159420289856,0.0381054199533269,0.1085858585858585,0.8561159420289856,0.3004319155791168,0.3004319155791168,0.7601,0.24,regulativ,2.5683478260869568,0.0030888745097081413,0.62,False,True
0.0381054199533269,0.1232323232323232,0.8561159420289856,0.0381054199533269,0.1232323232323232,0.8561159420289856,0.2647248436455331,0.2647248436455331,0.7242,0.2759,regulativ,2.5683478260869568,0.0030836114389495416,0.62,False,True
0.0381054199533269,0.1378787878787878,0.8561159420289856,0.0381054199533269,0.1378787878787878,0.8561159420289856,0.2366038895586451,0.2366038895586451,0.6878,0.3123,regulativ,2.5683478260869568,0.003077686887000029,0.62,False,True
0.0381054199533269,0.1525252525252525,0.8561159420289856,0.0381054199533269,0.1525252525252525,0.8561159420289856,0.2138836485083115,0.2138836485083115,0.6516,0.3485,regulativ,2.5683478260869568,0.0030711021247654107,0.62,False,True
0.0381054199533269,0.1671717171717171,0.8561159420289856,0.0381054199533269,0.1671717171717171,0.8561159420289856,0.1951445977326588,0.1951445977326588,0.6154,0.3847,regulativ,2.5683478260869568,0.0030638585647765598,0.62,False,True
0.0381054199533269,0.1818181818181818,0.8561159420289856,0.0381054199533269,0.1818181818181818,0.8561159420289856,0.1794246162486391,0.1794246162486391,0.5789,0.4212,regulativ,2.5683478260869568,0.0030559577608864135,0.62,False,True
0.0381054199533269,0.1964646464646464,0.8561159420289856,0.0381054199533269,0.1964646464646464,0.8561159420289856,0.1660484880450131,0.1660484880450131,0.5428,0.4573,regulativ,2.5683478260869568,0.0030474014079366436,0.62,False,True
0.0381054199533269,0.211111111111111,0.8561159420289856,0.0381054199533269,0.211111111111111,0.8561159420289856,0.1545283776304069,0.1545283776304069,0.5066,0.4935,regulativ,2.5683478260869568,0.0030381913413940883,0.62,False,True
0.0381054199533269,0.2257575757575757,0.8561159420289856,0.0381054199533269,0.2257575757575757,0.8561159420289856,0.1445030466431993,0.1445030466431993,0.4701,0.53,regulativ,2.5683478260869568,0.0030283295369570172,0.62,False,True
0.0381054199533269,0.2404040404040404,0.8561159420289856,0.0381054199533269,0.2404040404040404,0.8561159420289856,0.135699289599811,0.135699289599811,0.4345,0.5656,regulativ,2.5683478260869568,0.003017818110131315,0.62,False,True
0.0381054199533269,0.255050505050505,0.8561159420289856,0.0381054199533269,0.255050505050505,0.8561159420289856,0.1279066571277427,0.1279066571277427,0.4008,0.5993,regulativ,2.5683478260869568,0.003006659315776672,0.62,False,True
0.0381054199533269,0.2696969696969696,0.8561159420289856,0.0381054199533269,0.2696969696969696,0.8561159420289856,0.1209604154485207,0.1209604154485207,0.374,0.6261,regulativ,2.5683478260869568,0.0029948555476228835,0.62,False,True
0.0381054199533269,0.2843434343434343,0.8561159420289856,0.0381054199533269,0.2843434343434343,0.8561159420289856,0.1147297723792363,0.1147297723792363,0.3444,0.6557,regulativ,2.5683478260869568,0.0029824093377563586,0.62,False,True
0.0381054199533269,0.298989898989899,0.8561159420289856,0.0381054199533269,0.298989898989899,0.8561159420289856,0.1091095639349832,0.1091095639349832,0.3206,0.6795,regulativ,2.5683478260869568,0.00296932335607695,0.62,False,True
0.0381054199533269,0.3136363636363636,0.8561159420289856,0.0381054199533269,0.3136363636363636,0.8561159420289856,0.1040142702890661,0.1040142702890661,0.2989,0.7012,regulativ,2.5683478260869568,0.002955600409725218,0.62,False,True
0.0381054199533269,0.3282828282828282,0.8561159420289856,0.0381054199533269,0.3282828282828282,0.8561159420289856,0.0993736336146309,0.0993736336146309,0.2793,0.7208,regulativ,2.5683478260869568,0.0029412434424802595,0.62,False,True
0.0381054199533269,0.3429292929292929,0.8561159420289856,0.0381054199533269,0.3429292929292929,0.8561159420289856,0.0951293988947129,0.0951293988947129,0.2614,0.7387,regulativ,2.5683478260869568,0.0029262555341282217,0.62,False,True
0.0381054199533269,0.3575757575757575,0.8561159420289856,0.0381054199533269,0.3575757575757575,0.8561159420289856,0.091232855719647,0.091232855719647,0.2451,0.755,regulativ,2.5683478260869568,0.0029106398998016395,0.62,False,True
0.0381054199533269,0.3722222222222222,0.8561159420289856,0.0381054199533269,0.3722222222222222,0.8561159420289856,0.0876429604470964,0.0876429604470964,0.2299,0.7702,regulativ,2.5683478260869568,0.0028943998892897453,0.62,False,True
0.0381054199533269,0.3868686868686868,0.8561159420289856,0.0381054199533269,0.3868686868686868,0.8561159420289856,0.0843248849210314,0.0843248849210314,0.2162,0.7839,regulativ,2.5683478260869568,0.002877538986319884,0.62,False,True
0.0381054199533269,0.4015151515151515,0.8561159420289856,0.0381054199533269,0.4015151515151515,0.8561159420289856,0.0812488828295724,0.0812488828295724,0.2037,0.7964,regulativ,2.5683478260869568,0.002860060807810205,0.62,False,True
0.0381054199533269,0.4161616161616161,0.8561159420289856,0.0381054199533269,0.4161616161616161,0.8561159420289856,0.0783893954484345,0.0783893954484345,0.1919,0.8082,fragmentiert,2.5683478260869568,0.0028419691030937746,0.62,False,True
