C0,tau0,tau_eff,HRV_mod,Delta_phi,C,F_res,dphi,tau,F_cap,B,S,zone,C_min,dphi_max_rad,PLV_min,Q_c_min,notes
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.4454545454545454,0.0587357428579944,0.1128838090008337,0.4454545454545454,0.8561159420289856,0.1128838090008337,0.3364,0.6637,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.46010101010101,0.0587357428579944,0.1092903617329697,0.46010101010101,0.8561159420289856,0.1092903617329697,0.3213,0.6788,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.4747474747474747,0.0587357428579944,0.1059186378071653,0.4747474747474747,0.8561159420289856,0.1059186378071653,0.3069,0.6932,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.4893939393939393,0.0587357428579944,0.1027487301741335,0.4893939393939393,0.8561159420289856,0.1027487301741335,0.2935,0.7066,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.5040404040404041,0.0587357428579944,0.0997630456299953,0.5040404040404041,0.8561159420289856,0.0997630456299953,0.2809,0.7192,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.5186868686868686,0.0587357428579944,0.0969459781292457,0.5186868686868686,0.8561159420289856,0.0969459781292457,0.2691,0.731,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.5333333333333333,0.0587357428579944,0.0942836359268327,0.5333333333333333,0.8561159420289856,0.0942836359268327,0.2579,0.7422,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.547979797979798,0.0587357428579944,0.0917636124780971,0.547979797979798,0.8561159420289856,0.0917636124780971,0.2473,0.7528,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.5626262626262626,0.0587357428579944,0.0893747931227427,0.5626262626262626,0.8561159420289856,0.0893747931227427,0.2373,0.7628,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.5772727272727273,0.0587357428579944,0.0871071911974937,0.5772727272727273,0.8561159420289856,0.0871071911974937,0.228,0.7721,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.591919191919192,0.0587357428579944,0.0849518084801496,0.591919191919192,0.8561159420289856,0.0849518084801496,0.2188,0.7813,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.6065656565656565,0.0587357428579944,0.0829005158524025,0.6065656565656565,0.8561159420289856,0.0829005158524025,0.2103,0.7898,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.6212121212121212,0.0587357428579944,0.0809459508445003,0.6212121212121212,0.8561159420289856,0.0809459508445003,0.2023,0.7978,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.6358585858585859,0.0587357428579944,0.0790814293397421,0.6358585858585859,0.8561159420289856,0.0790814293397421,0.1947,0.8054,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.6505050505050505,0.0587357428579944,0.0773008692070927,0.6505050505050505,0.8561159420289856,0.0773008692070927,0.1874,0.8127,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.6651515151515152,0.0587357428579944,0.0755987240233374,0.6651515151515152,0.8561159420289856,0.0755987240233374,0.1803,0.8198,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.6797979797979798,0.0587357428579944,0.073969925363102,0.6797979797979798,0.8561159420289856,0.073969925363102,0.1737,0.8264,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.6944444444444444,0.0587357428579944,0.0724098323918075,0.6944444444444444,0.8561159420289856,0.0724098323918075,0.1677,0.8324,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.7090909090909091,0.0587357428579944,0.0709141877056519,0.7090909090909091,0.8561159420289856,0.0709141877056519,0.1612,0.8389,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.7237373737373737,0.0587357428579944,0.0694790785336604,0.7237373737373737,0.8561159420289856,0.0694790785336604,0.1555,0.8446,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.7383838383838384,0.0587357428579944,0.0681009025572745,0.7383838383838384,0.8561159420289856,0.0681009025572745,0.1499,0.8502,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.753030303030303,0.0587357428579944,0.066776337718803,0.753030303030303,0.8561159420289856,0.066776337718803,0.1447,0.8554,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.7676767676767676,0.0587357428579944,0.0655023154860101,0.7676767676767676,0.8561159420289856,0.0655023154860101,0.1396,0.8605,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.7823232323232323,0.0587357428579944,0.0642759971199066,0.7823232323232323,0.8561159420289856,0.0642759971199066,0.1346,0.8655,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.796969696969697,0.0587357428579944,0.0630947525594013,0.796969696969697,0.8561159420289856,0.0630947525594013,0.1301,0.87,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.8116161616161616,0.0587357428579944,0.0619561415922435,0.8116161616161616,0.8561159420289856,0.0619561415922435,0.1255,0.8746,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.8262626262626263,0.0587357428579944,0.0608578970285668,0.8262626262626263,0.8561159420289856,0.0608578970285668,0.1214,0.8787,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.8409090909090909,0.0587357428579944,0.0597979096328741,0.8409090909090909,0.8561159420289856,0.0597979096328741,0.1168,0.8833,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.8555555555555555,0.0587357428579944,0.0587742146037399,0.8555555555555555,0.8561159420289856,0.0587742146037399,0.1132,0.8869,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.8702020202020202,0.0587357428579944,0.057784979418883,0.8702020202020202,0.8561159420289856,0.057784979418883,0.1091,0.891,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.8848484848484849,0.0587357428579944,0.056828492887406,0.8848484848484849,0.8561159420289856,0.056828492887406,0.1055,0.8946,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.8994949494949495,0.0587357428579944,0.0559031552716088,0.8994949494949495,0.8561159420289856,0.0559031552716088,0.102,0.8981,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.914141414141414,0.0587357428579944,0.0550074693584173,0.914141414141414,0.8561159420289856,0.0550074693584173,0.0985,0.9016,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.9287878787878788,0.0587357428579944,0.0541400323756038,0.9287878787878788,0.8561159420289856,0.0541400323756038,0.0953,0.9048,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.9434343434343434,0.0587357428579944,0.0532995286609932,0.9434343434343434,0.8561159420289856,0.0532995286609932,0.092,0.9081,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.958080808080808,0.0587357428579944,0.0524847230040777,0.958080808080808,0.8561159420289856,0.0524847230040777,0.089,0.9111,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.9727272727272728,0.0587357428579944,0.0516944545891668,0.9727272727272728,0.8561159420289856,0.0516944545891668,0.0861,0.914,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,0.9873737373737372,0.0587357428579944,0.050927631477614,0.9873737373737372,0.8561159420289856,0.050927631477614,0.0831,0.917,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.002020202020202,0.0587357428579944,0.0501832255739593,1.002020202020202,0.8561159420289856,0.0501832255739593,0.0804,0.9197,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.0166666666666666,0.0587357428579944,0.0494602680271909,1.0166666666666666,0.8561159420289856,0.0494602680271909,0.0777,0.9224,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.0313131313131312,0.0587357428579944,0.0487578450238665,1.0313131313131312,0.8561159420289856,0.0487578450238665,0.0751,0.925,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.045959595959596,0.0587357428579944,0.0480750939346863,1.045959595959596,0.8561159420289856,0.0480750939346863,0.0726,0.9275,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.0606060606060606,0.0587357428579944,0.0474111997803501,1.0606060606060606,0.8561159420289856,0.0474111997803501,0.0702,0.9299,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.0752525252525251,0.0587357428579944,0.0467653919862543,1.0752525252525251,0.8561159420289856,0.0467653919862543,0.0679,0.9322,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.08989898989899,0.0587357428579944,0.0461369413988579,1.08989898989899,0.8561159420289856,0.0461369413988579,0.0656,0.9345,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.1045454545454545,0.0587357428579944,0.0455251575394309,1.1045454545454545,0.8561159420289856,0.0455251575394309,0.0635,0.9366,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.119191919191919,0.0587357428579944,0.0449293860734365,1.119191919191919,0.8561159420289856,0.0449293860734365,0.0613,0.9388,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.133838383838384,0.0587357428579944,0.0443490064760514,1.133838383838384,0.8561159420289856,0.0443490064760514,0.0593,0.9408,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.1484848484848484,0.0587357428579944,0.0437834298763128,1.1484848484848484,0.8561159420289856,0.0437834298763128,0.0573,0.9428,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.163131313131313,0.0587357428579944,0.0432320970641491,1.163131313131313,0.8561159420289856,0.0432320970641491,0.0554,0.9447,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.1777777777777778,0.0587357428579944,0.0426944766461129,1.1777777777777778,0.8561159420289856,0.0426944766461129,0.0536,0.9465,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.1924242424242424,0.0587357428579944,0.0421700633370332,1.1924242424242424,0.8561159420289856,0.0421700633370332,0.0517,0.9484,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.207070707070707,0.0587357428579944,0.0416583763760399,1.207070707070707,0.8561159420289856,0.0416583763760399,0.05,0.9501,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.2217171717171718,0.0587357428579944,0.0411589580565255,1.2217171717171718,0.8561159420289856,0.0411589580565255,0.0484,0.9517,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.2363636363636363,0.0587357428579944,0.0406713723605945,1.2363636363636363,0.8561159420289856,0.0406713723605945,0.0466,0.9535,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.251010101010101,0.0587357428579944,0.0401952036894369,1.251010101010101,0.8561159420289856,0.0401952036894369,0.0454,0.9547,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.2656565656565657,0.0587357428579944,0.0397300556818577,1.2656565656565657,0.8561159420289856,0.0397300556818577,0.0437,0.9564,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.2803030303030305,0.0587357428579944,0.0392755501138995,1.2803030303030305,0.8561159420289856,0.0392755501138995,0.042,0.9581,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.2949494949494949,0.0587357428579944,0.0388313258731417,1.2949494949494949,0.8561159420289856,0.0388313258731417,0.0406,0.9595,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.3095959595959596,0.0587357428579944,0.0383970380018262,1.3095959595959596,0.8561159420289856,0.0383970380018262,0.0392,0.9609,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.3242424242424242,0.0587357428579944,0.0379723568034841,1.3242424242424242,0.8561159420289856,0.0379723568034841,0.0378,0.9623,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.3388888888888888,0.0587357428579944,0.0375569670081989,1.3388888888888888,0.8561159420289856,0.0375569670081989,0.0366,0.9635,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.3535353535353536,0.0587357428579944,0.0371505669920654,1.3535353535353536,0.8561159420289856,0.0371505669920654,0.0352,0.9649,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.3681818181818182,0.0587357428579944,0.036752868046783,1.3681818181818182,0.8561159420289856,0.036752868046783,0.034,0.9661,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.3828282828282827,0.0587357428579944,0.0363635936956667,1.3828282828282827,0.8561159420289856,0.0363635936956667,0.0328,0.9673,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.397474747474747,0.0587357428579944,0.0359824790526691,1.397474747474747,0.8561159420289856,0.0359824790526691,0.0317,0.9684,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.412121212121212,0.0587357428579944,0.035609270221293,1.412121212121212,0.8561159420289856,0.035609270221293,0.0305,0.9696,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.426767676767677,0.0587357428579944,0.0352437237305258,1.426767676767677,0.8561159420289856,0.0352437237305258,0.0294,0.9707,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.4414141414141413,0.0587357428579944,0.034885606005163,1.4414141414141413,0.8561159420289856,0.034885606005163,0.0284,0.9717,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.456060606060606,0.0587357428579944,0.034534692868101,1.456060606060606,0.8561159420289856,0.034534692868101,0.0271,0.973,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.4707070707070706,0.0587357428579944,0.0341907690723679,1.4707070707070706,0.8561159420289856,0.0341907690723679,0.0264,0.9737,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.4853535353535352,0.0587357428579944,0.0338536278608416,1.4853535353535352,0.8561159420289856,0.0338536278608416,0.0254,0.9747,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.4888888888888889,1.5,0.0587357428579944,0.0335230705517627,1.5,0.8561159420289856,0.0335230705517627,0.0243,0.9758,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.05,0.0607987751484611,1.041016013208666,0.05,0.8561159420289856,1.041016013208666,0.9513,0.0488,kohärent,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.0646464646464646,0.0607987751484611,0.8051608227160776,0.0646464646464646,0.8561159420289856,0.8051608227160776,0.929,0.0711,kohärent,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.0792929292929292,0.0607987751484611,0.6564368490933626,0.0792929292929292,0.8561159420289856,0.6564368490933626,0.9062,0.0939,kohärent,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.0939393939393939,0.0607987751484611,0.5540891683207416,0.0939393939393939,0.8561159420289856,0.5540891683207416,0.8834,0.1167,kohärent,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.1085858585858585,0.0607987751484611,0.4793515595705019,0.1085858585858585,0.8561159420289856,0.4793515595705019,0.8604,0.1397,kohärent,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.1232323232323232,0.0607987751484611,0.4223794479822046,0.1232323232323232,0.8561159420289856,0.4223794479822046,0.8385,0.1616,kohärent,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.1378787878787878,0.0607987751484611,0.3775113014932525,0.1378787878787878,0.8561159420289856,0.3775113014932525,0.8153,0.1848,kohärent,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.1525252525252525,0.0607987751484611,0.341260216250523,0.1525252525252525,0.8561159420289856,0.341260216250523,0.7925,0.2076,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.1671717171717171,0.0607987751484611,0.3113612849173955,0.1671717171717171,0.8561159420289856,0.3113612849173955,0.7698,0.2303,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.1818181818181818,0.0607987751484611,0.2862794036323831,0.1818181818181818,0.8561159420289856,0.2862794036323831,0.747,0.2531,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.1964646464646464,0.0607987751484611,0.2649372372947505,0.1964646464646464,0.8561159420289856,0.2649372372947505,0.7243,0.2758,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.211111111111111,0.0607987751484611,0.2465564241809998,0.211111111111111,0.8561159420289856,0.2465564241809998,0.7015,0.2986,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.2257575757575757,0.0607987751484611,0.2305605935294361,0.2257575757575757,0.8561159420289856,0.2305605935294361,0.6791,0.321,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.2404040404040404,0.0607987751484611,0.2165138346799536,0.2404040404040404,0.8561159420289856,0.2165138346799536,0.6563,0.3438,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.255050505050505,0.0607987751484611,0.2040803669458573,0.255050505050505,0.8561159420289856,0.2040803669458573,0.6336,0.3665,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.2696969696969696,0.0607987751484611,0.1929973507634044,0.2696969696969696,0.8561159420289856,0.1929973507634044,0.6111,0.389,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.2843434343434343,0.0607987751484611,0.1830561017898009,0.2843434343434343,0.8561159420289856,0.1830561017898009,0.5879,0.4122,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.298989898989899,0.0607987751484611,0.1740888265332059,0.298989898989899,0.8561159420289856,0.1740888265332059,0.5651,0.435,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.3136363636363636,0.0607987751484611,0.1659590745694975,0.3136363636363636,0.8561159420289856,0.1659590745694975,0.5426,0.4575,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.3282828282828282,0.0607987751484611,0.1585547466271661,0.3282828282828282,0.8561159420289856,0.1585547466271661,0.5199,0.4802,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.3429292929292929,0.0607987751484611,0.1517828944148128,0.3429292929292929,0.8561159420289856,0.1517828944148128,0.4971,0.503,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.3575757575757575,0.0607987751484611,0.1455657984571439,0.3575757575757575,0.8561159420289856,0.1455657984571439,0.4744,0.5257,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.3722222222222222,0.0607987751484611,0.1398379719235521,0.3722222222222222,0.8561159420289856,0.1398379719235521,0.4516,0.5485,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.3868686868686868,0.0607987751484611,0.1345438450491618,0.3868686868686868,0.8561159420289856,0.1345438450491618,0.4291,0.571,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.4015151515151515,0.0607987751484611,0.1296359563618339,0.4015151515151515,0.8561159420289856,0.1296359563618339,0.4082,0.5919,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.4161616161616161,0.0607987751484611,0.1250735258588081,0.4161616161616161,0.8561159420289856,0.1250735258588081,0.3885,0.6116,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.4308080808080807,0.0607987751484611,0.1208213192352379,0.4308080808080807,0.8561159420289856,0.1208213192352379,0.3729,0.6272,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.4454545454545454,0.0607987751484611,0.1168487361764829,0.4454545454545454,0.8561159420289856,0.1168487361764829,0.3535,0.6466,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.46010101010101,0.0607987751484611,0.113129072785574,0.46010101010101,0.8561159420289856,0.113129072785574,0.3375,0.6626,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.4747474747474747,0.0607987751484611,0.1096389205400616,0.4747474747474747,0.8561159420289856,0.1096389205400616,0.3229,0.6772,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.4893939393939393,0.0607987751484611,0.1063576731761175,0.4893939393939393,0.8561159420289856,0.1063576731761175,0.3087,0.6914,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.5040404040404041,0.0607987751484611,0.1032671195467514,0.5040404040404041,0.8561159420289856,0.1032671195467514,0.2955,0.7046,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.5186868686868686,0.0607987751484611,0.1003511054602316,0.5186868686868686,0.8561159420289856,0.1003511054602316,0.2832,0.7169,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.5333333333333333,0.0607987751484611,0.0975952512383124,0.5333333333333333,0.8561159420289856,0.0975952512383124,0.2716,0.7285,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.547979797979798,0.0607987751484611,0.0949867145692699,0.547979797979798,0.8561159420289856,0.0949867145692699,0.2608,0.7393,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.5626262626262626,0.0607987751484611,0.0925139904018473,0.5626262626262626,0.8561159420289856,0.0925139904018473,0.2505,0.7496,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.5772727272727273,0.0607987751484611,0.090166741301538,0.5772727272727273,0.8561159420289856,0.090166741301538,0.2405,0.7596,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.591919191919192,0.0607987751484611,0.0879356529928822,0.591919191919192,0.8561159420289856,0.0879356529928822,0.2314,0.7687,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.6065656565656565,0.0607987751484611,0.0858123108306893,0.6065656565656565,0.8561159420289856,0.0858123108306893,0.2225,0.7776,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.6212121212121212,0.0607987751484611,0.0837890937460633,0.6212121212121212,0.8561159420289856,0.0837890937460633,0.214,0.7861,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.6358585858585859,0.0607987751484611,0.0818590828496091,0.6358585858585859,0.8561159420289856,0.0818590828496091,0.2061,0.794,regulativ,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.6505050505050505,0.0607987751484611,0.080015982381722,0.6505050505050505,0.8561159420289856,0.080015982381722,0.1983,0.8018,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.6651515151515152,0.0607987751484611,0.0782540511068017,0.6651515151515152,0.8561159420289856,0.0782540511068017,0.1912,0.8089,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.6797979797979798,0.0607987751484611,0.0765680425762689,0.6797979797979798,0.8561159420289856,0.0765680425762689,0.1843,0.8158,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.6944444444444444,0.0607987751484611,0.0749531529510239,0.6944444444444444,0.8561159420289856,0.0749531529510239,0.1777,0.8224,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.7090909090909091,0.0607987751484611,0.0734049752903546,0.7090909090909091,0.8561159420289856,0.0734049752903546,0.1715,0.8286,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.7237373737373737,0.0607987751484611,0.0719194593912476,0.7237373737373737,0.8561159420289856,0.0719194593912476,0.1655,0.8346,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.7383838383838384,0.0607987751484611,0.0704928764074267,0.7383838383838384,0.8561159420289856,0.0704928764074267,0.1596,0.8405,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.753030303030303,0.0607987751484611,0.069121787597356,0.753030303030303,0.8561159420289856,0.069121787597356,0.1541,0.846,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.7676767676767676,0.0607987751484611,0.0678030166497749,0.7676767676767676,0.8561159420289856,0.0678030166497749,0.1487,0.8514,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.7823232323232323,0.0607987751484611,0.0665336251179199,0.7823232323232323,0.8561159420289856,0.0665336251179199,0.1437,0.8564,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.796969696969697,0.0607987751484611,0.0653108905625208,0.796969696969697,0.8561159420289856,0.0653108905625208,0.1387,0.8614,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.8116161616161616,0.0607987751484611,0.0641322870613926,0.8116161616161616,0.8561159420289856,0.0641322870613926,0.134,0.8661,fragmentiert,,,,,
0.120141292209534,0.8561159420289856,0.8561159420289856,0.5060606060606061,0.8262626262626263,0.0607987751484611,0.0629954677919669,0.8262626262626263,0.8561159420289856,0.0629954677919669,0.1296,0.8705,fragmentiert,,,,,
