tau,x0,x1,x2,v0,v1,v2,eps,phi,K,zone,dwell
0.0,0.6888437030500962,0.515908805880605,-0.15885683833831,0.0,0.0,0.0,1.0,0.0,0.452276777331744,U,1
0.05,0.6879826484212836,0.5152639198732542,-0.1586582672903871,-0.017221092576252407,-0.012897720147015124,0.00397142095845775,0.9886930805667064,0.0,0.45239528805305496,U,2
0.1,0.6862616154819444,0.5139749539660619,-0.15826137340835122,-0.0344206587867845,-0.02577931814384648,0.007937877640717426,0.9775110782922304,0.0,0.45263173324066747,F,0
0.15000000000000002,0.6836827555232527,0.5120435193664119,-0.1576666528095549,-0.051577199173833105,-0.038628691992998024,0.011894411975926208,0.9664497649514963,0.0,0.45298496274834343,F,1
0.2,0.6802492921201571,0.509472030367554,-0.15687484889474665,-0.06866926806191442,-0.05142977997715832,0.015836078296165082,0.9555050846821288,0.0,0.4534532572731682,F,2
0.25,0.6759655171019111,0.5062637013307366,-0.15588695141881997,-0.08567550036491835,-0.06416658073634718,0.019757949518533748,0.9446731623573742,0.0,0.45403433547409194,F,3
0.3,0.6708367851872878,0.5024225426672558,-0.15470419525361975,-0.10257463829246613,-0.0768231732696156,0.023655123304004246,0.9339503110695957,0.0,0.4547253634923969,F,3
0.35,0.6648695072911804,0.497953355825441,-0.15332805884435252,-0.11934555792214832,-0.089383736836297,0.02752272818534474,0.9233330387024717,0.0,0.45552296689458255,F,3
0.39999999999999997,0.658071142510959,0.4928617272888443,-0.15176026236152984,-0.13596729560442783,-0.10183257073193303,0.03135592965645355,0.9128180535719332,0.0,0.45642324505795084,F,3
0.44999999999999996,0.6504501888025989,0.4871540215931366,-0.15000276555075526,-0.1524190741672018,-0.11415411391415413,0.0351499362154918,0.9024022691179636,0.0,0.4574217880157532,F,3
0.49999999999999994,0.6420161723582355,0.48083737337043747,-0.14805776528304224,-0.16868032888726678,-0.12633296445398254,0.03890000535426068,0.8920828076317283,0.0,0.45851369577179535,F,3
0.5499999999999999,0.6327796356984243,0.4739196784310253,-0.1459276928087254,-0.18473073319622266,-0.13835389878824347,0.042601449486336734,0.8818570030051858,0.0,0.4596936000837143,F,3
0.6,0.6227521244939902,0.46640958389357434,-0.14361521071839764,-0.20055022408868325,-0.1502018907490191,0.04624964180655487,0.8717224024934236,0.0,0.4609556886997467,F,3
